"ID","Progress","Uni","PTY","Current_Year","Course_Duration","Course_Name","Gender","Age","UKRN","timepoint","Perception_Replication1","Perception_Replication2","Perception_Materials1","Perception_Materials2","Perception_Education1","Perception_Education2","Perception_Access1","Perception_Access2","Perception_Data1","Perception_Data2","Perception_Power1","Perception_Power2","Perception_Preregistration1","Perception_Preregistration2","Perception_Preprint1","Perception_Preprint2","Knowledge_Replication","Knowledge_Materials","Knowledge_Education","Knowledge_Access","Knowledge_Data","Knowledge_Power","Knowledge_Preregistration","Knowledge_Preprint","Awareness_Replication","Awareness_Materials","Awareness_Education","Awareness_Access","Awareness_Data","Awareness_Power","Awareness_Preregistration","Awareness_Preprint","Experience_Replication","Experience_Materials","Experience_Education","Experience_Access","Experience_Data","Experience_Power","Experience_Preregistration","Experience_Preprint","Perception_Score_Total","Perception_Score_Mean","Knowledge_Score_Total","Knowledge_Score_Mean","Awareness_Score_Total","Experience_Score_Total","crisis_aware","crisis_learnt","crisis_explain","os_explain","os_learnt","applicability","comments"
16,"100","UKRN08","Other (Please specify)","Year 1","3","Psychology","Woman","21","UKRN",2,1,1,1,-1,2,1,2,1,-1,-1,1,2,1,1,-2,-1,1,1,1,1,-1,0,2,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,8,0.5,6,0.75,6,3,1,1,1,0,0,1,""
398,"100","UNI62","No","Year 2","3","psychological and behavioural sciences","male","19","Non-UKRN",2,1,2,0,2,0,1,2,1,1,0,1,2,1,1,-1,-1,1,1,1,1,-2,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,13,0.8125,4,0.5,7,1,1,1,1,1,1,1,""
131,"100","UKRN08","No","Year 2","3","Psychology","Female ","19","UKRN",2,2,2,1,2,0,0,2,1,2,2,2,2,1,2,-1,-1,2,2,1,2,-2,1,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,19,1.1875,8,1,8,0,1,1,1,1,1,1,""
486,"100","UNI19","No","Year 1","3","Psychology","Female","18","Non-UKRN",2,1,1,0,0,1,0,0,0,0,-1,1,2,0,1,0,-1,1,0,-1,0,-2,-2,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,5,0.3125,-3,-0.375,3,2,0,NA,NA,0,0,0,""
147,"100","UKRN01","No","Year 2","3","Psychology BSc","Female","19","UKRN",2,1,2,1,-1,1,1,1,-1,0,1,2,2,1,-1,-2,-1,-1,-1,2,-1,-1,-1,1,-1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,7,0.4375,-3,-0.375,4,3,1,1,1,0,0,1,""
593,"100","UNI06","No","Year 1","3","BSc Psychology","male","19","Non-UKRN",2,1,1,0,-1,1,2,1,0,2,1,-1,2,-1,-1,0,2,-1,0,1,2,0,1,-1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,9,0.5625,2,0.25,5,3,0,NA,NA,0,0,1,""
519,"100","UNI06","No","Year 2","3","BSc Psychology","Female","22","Non-UKRN",2,2,2,0,0,2,2,2,1,2,1,2,-1,2,-2,1,-2,1,-2,1,-2,-2,-1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,14,0.875,-3,-0.375,3,5,1,0,0,0,0,1,""
252,"100","UKRN01","Other (Please specify)","Placement Year","3","Psychology","Female","20","UKRN",2,2,2,2,2,2,2,2,-1,-1,1,2,2,0,1,-1,0,2,2,2,-1,0,0,1,2,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,17,1.0625,8,1,6,3,1,1,0,0,1,1,""
76,"100","UKRN08","Yes","Year 2","4","Psychology with Criminology","Female","19","UKRN",2,2,1,0,1,1,2,1,-1,1,-1,2,1,2,1,0,-1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,12,0.75,4,0.5,7,3,1,1,1,0,1,1,""
346,"100","UNI74","No","Year 1","2","psychology ","male ","26","Non-UKRN",2,2,1,2,2,2,2,1,-2,2,2,-1,1,2,-1,-1,-2,2,2,2,2,-2,2,-2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,12,0.75,8,1,2,2,0,NA,NA,0,0,1,""
592,"100","UNI06","No","Year 1","3","Psychology","female","21","Non-UKRN",2,1,2,0,1,1,1,2,1,1,0,0,2,1,1,0,0,-2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,14,0.875,1,0.125,3,2,1,1,1,0,1,1,""
134,"100","UKRN08","Yes","Placement Year","4","BSC (HONS) PSYCHOLOGY","Female","24","UKRN",2,2,2,0,2,2,0,2,2,2,2,1,2,0,2,-1,-2,2,2,2,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,18,1.125,9,1.125,3,0,1,1,1,1,1,0,"Journal access is relevant to undergrads. and it's important to learn that there could be other reasons why a paper is/is not published"
487,"100","UNI19","Yes","Year 1","3","Psychology BSC","female","19","Non-UKRN",2,2,2,1,-2,2,1,2,-1,2,1,2,2,-1,1,-1,-2,-1,-1,-1,-1,-2,1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,11,0.6875,-5,-0.625,8,0,1,1,1,0,0,0,""
681,"100","UNI11","No","Year 1","3","psychology with criminology ","female","19","Non-UKRN",2,1,1,1,-1,-1,1,1,-1,1,1,1,2,-1,-1,-1,1,1,-1,1,-1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,5,0.3125,4,0.5,2,2,1,1,1,0,0,1,""
423,"43","UNI50","No","Year 1","3","Education and Psychology","F","25","Non-UKRN",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,""
183,"100","UNI06","Yes","Placement Year","3","Psychology BSc","Female","20","Non-UKRN",2,2,2,0,1,0,0,1,1,-1,-2,1,1,0,0,-2,-2,0,-1,2,-1,-2,-2,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,2,0.125,-3,-0.375,5,2,0,NA,NA,1,0,1,""
683,"100","UNI11","No","Final Year","3","Psychology and Child Development","Female","21","Non-UKRN",2,1,1,0,-1,1,1,1,1,-2,0,1,1,0,1,-1,-1,1,2,1,1,-1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,4,0.25,7,0.875,4,2,0,NA,NA,0,0,1,""
496,"100","UNI64","No","Year 2","3","Psychology ","Female ","19","Non-UKRN",2,0,1,-1,2,2,2,2,2,1,-2,-1,2,1,0,1,-1,1,1,2,-2,-1,1,0,2,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,11,0.6875,4,0.5,3,5,0,NA,NA,0,0,1,""
653,"100","UNI11","No","Final Year","3","Psychology and child development ","Female","21","Non-UKRN",2,2,2,1,0,0,1,2,1,1,-2,2,2,1,1,-1,-2,2,2,-2,-2,-2,-2,2,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,11,0.6875,-1,-0.125,3,2,0,NA,NA,0,0,0,""
621,"100","UNI06","Yes","Year 1","4","Psychology and Sociology","female","19","Non-UKRN",2,2,1,1,1,1,1,1,1,0,1,1,1,0,1,-1,-1,1,1,1,-1,-1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,11,0.6875,3,0.375,4,4,1,1,0,1,1,1,""
301,"100","UNI50","No","Final Year","3","Psychology with Forensic Psychology","Female","20","Non-UKRN",2,2,1,1,-1,1,0,2,1,0,-1,0,2,2,-1,-1,-1,1,-1,2,1,-1,-1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,7,0.4375,3,0.375,5,3,1,1,1,0,0,1,""
369,"100","UNI74","No","Year 2","2","Psychology","Female","21","Non-UKRN",2,-1,-1,1,0,1,0,1,2,1,1,-1,2,0,0,0,-1,1,-1,0,0,-1,-1,-1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0.3125,-2,-0.25,3,0,0,NA,NA,0,0,1,""
528,"100","UNI06","Yes","Year 2","4","Psychology BSc","female","20","Non-UKRN",2,1,2,1,2,2,2,2,2,2,-2,1,2,2,-1,-2,-2,2,2,1,2,-2,1,0,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,14,0.875,8,1,4,0,0,NA,NA,0,0,1,""
170,"100","UKRN08","No","Year 1","4","Psychology with Foundation Year","Female","19","UKRN",2,2,2,0,1,1,1,1,1,1,1,1,1,0,-1,-1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,11,0.6875,6,0.75,4,2,0,NA,NA,0,0,1,""
440,"100","UNI75","Yes","Placement Year","3","BSc Applied Psychology","Female","24","Non-UKRN",2,-1,0,1,1,0,0,1,2,-1,-2,2,2,0,-1,-1,1,1,1,1,0,-1,0,2,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,4,0.25,4,0.5,6,3,0,NA,NA,0,0,1,""
91,"100","UKRN01","No","Year 2","3","Psychology","Female","19","UKRN",2,2,2,1,0,1,-1,2,1,1,0,1,-1,1,-2,1,0,1,1,1,-2,-2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,0.5625,1,0.125,1,1,0,NA,NA,0,0,1,""
68,"100","UKRN08","No","Year 1","3","Criminology with psychology ","female","28","UKRN",2,1,1,-1,-1,0,1,1,-1,1,0,2,2,1,-1,0,1,0,-1,1,-2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0.4375,1,0.125,1,0,0,NA,NA,0,1,1,""
204,"100","UNI09","No","Year 2","3","Psychology ","Female ","19","Non-UKRN",2,1,0,2,1,0,0,2,2,1,0,1,2,1,1,-1,-2,1,0,1,-2,-2,-1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,11,0.6875,-2,-0.25,5,2,0,NA,NA,0,0,1,""
590,"100","UNI06","Yes","Year 2","4","psychology bsc sandwitch","Male","22","Non-UKRN",2,0,0,0,-1,0,1,0,-1,1,0,0,0,0,-2,0,0,1,0,0,0,-1,1,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-0.125,-1,-0.125,0,0,0,NA,NA,0,0,0,""
591,"100","UNI06","Yes","Year 2","4","bsc psychology, sandwitch","Male","22","Non-UKRN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,"no"
179,"100","UNI06","Yes","Final Year","4","Psychology","Female ","22","Non-UKRN",2,1,1,0,1,0,0,1,-1,1,-2,-1,1,1,1,0,0,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,4,0.25,6,0.75,8,2,1,1,0,1,1,1,""
561,"100","UNI06","Yes","Year 1","4","Psychology BSC","Female ","19","Non-UKRN",2,2,1,0,-2,-1,1,2,0,2,-2,1,1,0,1,-1,-2,-1,1,-1,-1,-1,1,-1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0.1875,-2,-0.25,7,0,1,1,0,1,1,1,""
13,"100","UKRN08","No","Year 2","3","BSc(Hons) Psychology","Male","25","UKRN",2,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,22,1.375,10,1.25,8,0,1,1,1,1,1,1,""
680,"100","UNI11","No","Final Year","3","Psychology ","Female","21","Non-UKRN",2,1,1,0,1,1,1,1,1,1,-2,1,2,1,1,-1,1,1,1,-1,2,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,11,0.6875,3,0.375,0,3,0,NA,NA,0,0,1,""
171,"100","UKRN01","Yes","Year 2","4","UG Psychology","Female","20","UKRN",2,2,1,0,1,0,0,1,1,1,1,1,-1,1,-2,-1,0,2,1,1,-1,-1,0,-1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,6,0.375,2,0.25,7,4,0,NA,NA,1,0,1,""
203,"100","UNI09","No","Final Year","3","PSYCHOLOGY","FEMALE","24","Non-UKRN",2,1,1,1,1,1,1,0,-1,2,1,2,1,1,-1,0,-1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,10,0.625,7,0.875,3,1,0,NA,NA,0,0,1,"was difficult to know which answer i really felt was right in my own opinion, havent been taught about any of this before, interesting and important issues"
11,"100","UKRN01","No","Year 1","3","Psychology","Female","19","UKRN",2,2,1,1,0,1,0,1,1,1,-1,1,1,-1,-2,-1,-1,0,0,1,-1,-1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,4,0.25,0,0,6,2,0,NA,NA,0,0,1,""
253,"100","UNI73","No","Final Year","3","Psychology","Female","22","Non-UKRN",2,2,1,1,0,0,-1,0,-1,0,-2,1,1,1,1,-1,-2,2,1,0,1,-1,-1,1,-1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0.0625,2,0.25,4,1,1,1,1,0,1,1,""
512,"100","UNI06","Other (Please specify)","Year 2","3","Psychology BSc","Female","20","Non-UKRN",2,2,0,1,-1,0,0,1,-1,2,-1,1,2,0,1,-1,-2,2,1,-1,-1,-2,0,0,-1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,4,0.25,-2,-0.25,4,2,0,NA,NA,1,1,1,""
169,"100","UKRN08","Yes","Year 2","3","Psychology ","MALE","20","UKRN",2,2,0,1,2,2,2,2,2,2,-2,1,2,2,-1,-2,-2,0,0,1,-2,-2,-2,2,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,13,0.8125,-3,-0.375,6,2,1,1,1,1,1,1,""
722,"88","UNI64","No","Year 1","4","BSc (Hons) Psychology (Counselling & Mental Health)","Female","28","Non-UKRN",2,1,1,1,1,1,2,2,0,1,-2,-1,2,0,-1,-1,-2,2,2,1,-1,-2,-1,-1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0.3125,0,0,3,0,0,NA,NA,0,0,1,""
628,"100","UNI06","No","Year 1","3","Psychology ","female ","20","Non-UKRN",2,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,0,1,-1,-1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0.125,6,1,0,NA,NA,0,0,1,""
462,"86","UNI10","No","Year 2","3","Psychology ","Female ","20","Non-UKRN",2,1,1,1,1,1,0,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,9,0.5625,8,1,3,2,0,NA,NA,0,0,1,""
189,"100","UKRN01","Yes","Placement Year","4","Psychology BSc","Female ","22","UKRN",2,-1,2,0,-1,1,1,1,1,2,-1,-1,2,1,1,-1,-1,-1,2,1,2,2,-1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,6,0.375,7,0.875,3,3,1,0,1,0,0,0,"I would actually really like to know the answers to any questions asked in this study to see if i did understand them and if not, so i then do understand them :) "
29,"100","UNI06","Yes","Year 1","3","Psychology ","Female","20","Non-UKRN",2,1,2,1,2,1,2,0,0,2,2,1,2,2,-1,1,0,2,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,18,1.125,7,0.875,8,0,1,1,0,1,1,1,""
631,"100","UNI19","No","Year 1","3","Psychology","woman","18","Non-UKRN",2,2,1,1,1,1,1,2,-2,2,1,1,2,1,-1,0,0,1,0,1,1,-1,-2,-1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,13,0.8125,0,0,2,3,0,NA,NA,0,0,1,""
39,"100","UKRN08","No","Year 2","3","Psychology","Female","43","UKRN",2,2,1,1,0,0,0,1,-1,2,1,2,2,2,-1,1,1,1,1,2,1,-1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,14,0.875,5,0.625,4,1,1,1,1,1,1,1,""
21,"100","UKRN08","Yes","Year 2","3","Psychology with Criminology","Female","20","UKRN",2,1,2,-1,0,0,0,0,0,0,1,1,1,1,1,-1,1,1,1,0,1,-1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,7,0.4375,3,0.375,7,2,1,1,0,0,0,1,""
650,"100","UNI79","No","Year 2","3","Psychology","Female","20","Non-UKRN",2,2,2,2,2,0,0,2,-1,1,-2,1,2,0,2,-1,0,1,0,2,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0.75,3,0.375,1,1,1,0,1,0,0,1,""
564,"100","UNI06","Yes","Year 2","4","Psychology BSc","Female","19","Non-UKRN",2,2,-1,1,0,0,1,1,0,-1,0,2,1,2,-1,0,0,1,0,1,1,-1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0.4375,4,0.5,3,0,0,NA,NA,0,0,1,""
117,"100","UKRN01","Yes","Year 1","4","Psychology BSc ","Female","18","UKRN",2,1,1,1,-1,0,0,0,-1,0,-1,0,1,1,0,0,-1,2,1,1,0,0,1,-1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0.0625,4,0.5,3,3,0,NA,NA,0,0,1,""
110,"100","UKRN08","No","Year 2","3","psychology ","female","20","UKRN",2,2,1,0,1,1,2,2,1,1,-2,2,2,1,-2,-1,-1,1,1,2,0,-2,0,2,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,10,0.625,5,0.625,4,1,1,1,1,0,0,1,""
65,"100","UKRN08","Other (Please specify)","Year 1","3","(BSc) Psychology","Female","27","UKRN",2,1,1,1,0,0,0,0,-1,2,1,0,2,1,0,0,-1,1,1,0,1,-2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,7,0.4375,2,0.25,1,3,1,1,1,0,1,1,""
656,"100","UNI11","No","Year 1","3","BCs Psychology with Criminology ","Female ","19","Non-UKRN",2,2,1,0,1,-1,-1,1,1,1,-1,-1,2,0,1,1,-2,2,1,-1,-1,-2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0.3125,1,0.125,2,1,1,1,0,0,0,1,""
669,"100","UNI80","No","Final Year","3","BSc Psychology Hons ","Female ","20","Non-UKRN",2,2,2,0,2,0,2,2,1,-2,-2,2,2,1,2,0,-2,2,2,2,2,-1,2,2,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,12,0.75,12,1.5,4,2,1,1,1,1,1,1,""
626,"100","UNI19","No","Year 1","3","psychology","male","18","Non-UKRN",2,2,-1,1,-1,-1,1,-1,-1,2,1,1,1,0,-1,1,-1,2,1,1,1,-1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,3,0.1875,6,0.75,3,5,0,NA,NA,0,1,1,""
160,"100","UKRN01","Yes","Year 1","4","Psychology BSc","Female","19","UKRN",2,2,2,0,-2,-2,-2,-1,-1,-1,1,1,1,1,-1,-1,-2,2,-1,1,-1,-1,-1,0,-1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,-5,-0.3125,-2,-0.25,4,0,0,NA,NA,1,0,1,""
266,"100","UNI73","No","Final Year","3","Psychology ","Female ","22","Non-UKRN",2,1,2,2,2,2,2,2,2,2,2,1,1,1,-1,0,-2,2,2,2,2,-1,2,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,19,1.1875,11,1.375,7,6,1,1,0,1,1,1,""
645,"100","UNI79","No","Year 1","3","Psychological Counselling","Female","49","Non-UKRN",2,2,2,1,1,1,1,2,1,1,1,-1,2,0,1,0,0,1,1,2,-1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,15,0.9375,5,0.625,4,2,1,1,0,0,0,1,""
232,"100","UNI06","Other (Please specify)","Year 2","3","BSc Psychology","male","20","Non-UKRN",2,1,2,1,0,-1,1,-1,-1,2,1,2,2,0,-1,-1,-2,2,1,1,0,-1,1,2,-1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0.3125,5,0.625,4,2,0,NA,NA,0,0,1,""
638,"100","UNI06","Yes","Year 1","4","Psychology","Female","19","Non-UKRN",2,2,1,0,2,1,0,1,0,2,1,2,2,1,1,-1,0,1,1,1,1,-1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,15,0.9375,5,0.625,5,3,1,1,1,0,1,1,""
118,"100","UKRN01","Other (Please specify)","Year 1","3","psychology","male","19","UKRN",2,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,0,-1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,12,0.75,2,0.25,5,0,0,NA,NA,1,0,1,""
418,"100","UNI10","No","Year 2","3","Psychology ","Female","19","Non-UKRN",2,1,1,1,-1,1,1,1,2,-1,-1,2,2,2,-2,0,-1,1,-2,2,1,2,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,8,0.5,7,0.875,5,3,0,NA,NA,0,1,1,""
721,"100","UNI58","Yes","Year 2","3","psychology with criminology","female","21","Non-UKRN",2,2,2,1,1,-1,0,1,1,1,1,0,2,1,1,-2,-2,1,1,1,1,-1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,9,0.5625,5,0.625,5,0,0,NA,NA,0,0,1,""
351,"100","UKRN01","Yes","Year 2","4","Psychology","Female","19","UKRN",2,2,1,2,1,1,0,2,-2,1,-1,0,1,1,-2,-1,-1,1,1,2,-1,-1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5,0.3125,4,0.5,6,0,1,1,1,0,0,1,""
291,"100","UNI50","No","Year 1","3","Psychology with clinical psychology ","female","19","Non-UKRN",2,1,1,1,-1,1,0,1,0,1,0,1,1,1,0,0,-1,0,-1,1,-1,-1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,7,0.4375,1,0.125,5,3,0,NA,NA,0,0,1,""
422,"86","UNI50","No","Final Year","3","BSc Psychology (Hons)","Male","22","Non-UKRN",2,2,2,2,2,1,0,2,1,2,0,1,2,0,1,-2,-1,2,2,2,1,-1,2,1,2,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,15,0.9375,11,1.375,7,5,1,1,1,1,0,1,""
588,"100","UNI06","Yes","Year 2","4","Psychology Bsc Hons ","female ","19","Non-UKRN",2,1,2,0,0,1,0,1,0,0,0,1,0,1,-1,-1,0,1,0,0,-1,-1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,5,0.3125,0,0,8,3,0,NA,NA,0,0,0,""
711,"100","UNI06","Yes","Year 1","4","Psychology and Business","female","19","Non-UKRN",2,2,1,2,-1,1,2,2,2,1,0,1,0,1,-2,1,-1,0,-1,1,-2,-1,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,12,0.75,0,0,8,4,0,NA,NA,0,1,1,""
336,"100","UNI74","No","Final Year","3","Psychology and English Literature ","Female ","21","Non-UKRN",2,1,1,1,1,1,1,1,0,1,-1,1,2,0,0,-1,-1,1,1,1,-2,-1,-1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,8,0.5,1,0.125,1,4,1,1,1,1,0,1,""
501,"98","UNI58","No","Year 1","3","Psychology Bsc (hons)","Female","19","Non-UKRN",2,2,2,0,0,2,0,2,0,2,-2,2,2,0,-2,0,-2,1,1,1,1,-1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,8,0.5,3,0.375,7,1,1,1,0,0,0,1,""
413,"100","UNI19","No","Year 1","3","Psychology","Female","18","Non-UKRN",2,2,1,1,1,1,1,2,2,1,1,0,2,-1,-2,0,-1,1,1,1,1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,11,0.6875,5,0.625,8,4,1,1,0,0,0,1,""
215,"100","UKRN01","Yes","Year 2","4","BSc Psychology ","Female","19","UKRN",2,2,1,0,2,-1,1,2,2,1,1,0,1,0,0,1,-1,1,1,1,0,0,0,-1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,12,0.75,3,0.375,3,5,1,1,0,0,1,1,""
652,"100","UNI11","No","Year 1","3","BSc Forensic Investigative Psychology","Non-binary ","20","Non-UKRN",2,2,1,1,2,0,1,1,1,1,2,1,2,1,1,-1,-2,1,1,0,1,-1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,14,0.875,3,0.375,6,2,1,1,1,1,0,1,"I find it funny that the attempts to tackle the replication crisis (more transparency, pre-registration of hypotheses, etc) don't tackle the source of the problem. They'll only lead to people cheating more elaborately, they don't do anything about the underlying issues. "
545,"64","UNI64","Yes","Year 1","3","Criminology and Psychology","female","18","Non-UKRN",2,-1,0,1,-1,-1,1,1,1,1,-1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1,NA,NA,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,-0.0625,NA,NA,3,5,NA,NA,NA,NA,NA,NA,""
536,"98","UNI64","No","Final Year","3","Psychology (forensic and psychopathology) ","Female","21","Non-UKRN",2,1,2,1,2,1,0,2,-1,2,1,1,2,1,1,-1,-1,-1,1,1,-1,-1,1,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,14,0.875,3,0.375,3,0,0,NA,NA,0,0,1,""
367,"100","UNI19","No","Final Year","3","Psychology ","Female ","22","Non-UKRN",2,1,1,1,1,0,0,2,1,-2,-1,1,1,0,1,-1,-2,2,1,0,-1,-1,-1,2,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,4,0.25,3,0.375,2,2,1,1,1,0,0,0,""
155,"100","UKRN08","No","Year 1","3","Psychology","Female","20","UKRN",2,1,1,1,2,1,1,2,2,2,2,1,1,2,-1,-1,-1,2,1,2,2,-1,-1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,16,1,7,0.875,6,2,1,1,0,0,0,1,""
269,"100","UNI73","No","Year 2","3","Psychology","Female","40","Non-UKRN",2,2,1,1,1,0,1,2,2,2,2,0,2,1,2,-1,-1,1,1,2,0,-1,1,0,-1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,17,1.0625,3,0.375,4,0,1,1,1,0,1,1,""
187,"100","UNI06","Yes","Year 2","4","business and psychology","male","20","Non-UKRN",2,1,-2,1,-1,1,0,1,-2,1,-2,1,-2,0,-2,1,0,1,-1,-1,1,-1,-1,-1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,-4,-0.25,-3,-0.375,8,1,0,NA,NA,0,0,0,""
255,"100","UNI73","Yes","Year 1","4","Psychology Bsc","Male","24","Non-UKRN",2,2,2,1,1,0,0,-1,-1,1,-1,0,1,1,-2,-1,-2,2,1,-2,-2,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0.0625,2,0.25,4,2,1,1,0,1,0,1,""
74,"100","UKRN01","Yes","Year 1","4","Psychology BSc","Female","19","UKRN",2,2,2,-2,-2,-1,-1,-1,-1,-1,1,1,2,-1,-1,-2,-2,2,-2,0,-2,-2,-1,1,-1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,-7,-0.4375,-5,-0.625,4,3,0,NA,NA,0,0,1,""
